prompt,content_word,style_word,seed,use_quantile,iou_threshold,iou_baseline_mean,iou_baseline_std,support_a_baseline,support_b_baseline,support_intersection_baseline,support_union_baseline,iou_baseline_cs_mean,iou_baseline_cs_std,support_a_baseline_cs,support_b_baseline_cs,support_intersection_baseline_cs,support_union_baseline_cs,iou_score,support_content,support_style,support_intersection,support_union
a Baroque painting of a car,car,Baroque,124,True,0.4,0.5094272526247161,0.28515988800482645,0.6000010626656669,0.6000006539481026,0.37686048235212055,0.823141234261649,0.26577350310981274,0.05286330396860003,0.6000010967254639,0.6000006198883057,0.25034916400909424,0.9496525526046753,0.5291423201560974,0.6000003814697266,0.600001335144043,0.41524696350097656,0.784754753112793
a Baroque painting of a car,car,Baroque,124,False,0.5,0.33945980090149014,0.2829698923797174,0.4830397197178432,0.5117454528808594,0.24516657420567103,0.7496185983930316,0.13439837949408684,0.13920627271849184,0.51396644115448,0.41061556339263916,0.11659634113311768,0.8079856634140015,0.366570383310318,0.2176809310913086,0.5430936813354492,0.204071044921875,0.5567035675048828
a Baroque painting of a car,car,Baroque,124,True,0.5,0.3826599099806377,0.2728808812077451,0.5000006130763462,0.5000004087175641,0.24824374062674387,0.7517572811671666,0.1534350924193859,0.0799498540941613,0.5000004768371582,0.5000002384185791,0.12893187999725342,0.8710688352584839,0.4707525968551636,0.5,0.5,0.32007598876953125,0.6799240112304688
a Baroque painting of a car,car,Baroque,124,False,0.6,0.19296399000034267,0.24026513604534935,0.30305085863385883,0.38057238715035574,0.12049995149884905,0.5631232942853656,0.05139742747996934,0.06924368065247301,0.31959664821624756,0.26722991466522217,0.0351792573928833,0.5516473054885864,0.1921435445547104,0.07851886749267578,0.28244876861572266,0.05817890167236328,0.30278873443603516
a Baroque painting of a car,car,Baroque,124,True,0.6,0.26691811668154386,0.2263620480054697,0.4000007765633719,0.4000007084437779,0.14830078397478377,0.6517007010323661,0.08351140894228593,0.08420315671765322,0.4000006914138794,0.4000006914138794,0.057408690452575684,0.7425926923751831,0.42331016063690186,0.40000057220458984,0.40000057220458984,0.2379302978515625,0.5620708465576172
a Baroque painting of a car,car,Baroque,124,False,0.7,0.07228153737794075,0.13823689473713124,0.15550790514264787,0.23851306097848074,0.037267208099365234,0.3567537580217634,0.017653434944804758,0.03336488016091937,0.15911448001861572,0.15029489994049072,0.005858898162841797,0.30355048179626465,0.16333122551441193,0.02805614471435547,0.08392620086669922,0.015722274780273438,0.09626007080078125
a Baroque painting of a car,car,Baroque,124,True,0.7,0.1770395500851529,0.17342218827352068,0.3000006675720215,0.3000006675720215,0.07969386237008232,0.5203074727739606,0.0470696990378201,0.06869146414353833,0.30000078678131104,0.30000054836273193,0.02472364902496338,0.5752776861190796,0.4333880841732025,0.3000001907348633,0.3000011444091797,0.1814117431640625,0.41858959197998047
a Baroque painting of a car,car,Baroque,124,False,0.8,0.03524256816932133,0.09878745649945779,0.05967017582484654,0.09476109913417272,0.00937305177961077,0.14505822317940847,0.0,0.0,0.056566476821899414,0.05586957931518555,0.0,0.11243605613708496,0.30347615480422974,0.004586219787597656,0.009860992431640625,0.0033636093139648438,0.011083602905273438
a Baroque painting of a car,car,Baroque,124,True,0.8,0.10899391869315878,0.14867013624126738,0.20000110353742326,0.20000076293945312,0.033869811466762,0.3661320550101144,0.029212296809419058,0.0627969662318308,0.20000100135803223,0.20000076293945312,0.010071039199829102,0.38993072509765625,0.3214702010154724,0.20000076293945312,0.20000076293945312,0.09730720520019531,0.30269432067871094
a Baroque painting of a car,car,Baroque,124,False,0.9,0.010610860838953937,0.03498179006743549,0.012118339538574219,0.019098622458321706,0.0007014955793108259,0.0305154664175851,0.0,0.0,0.011337876319885254,0.011436104774475098,0.0,0.02277398109436035,0.6253151893615723,0.0013599395751953125,0.0017137527465820312,0.00118255615234375,0.0018911361694335938
a Baroque painting of a car,car,Baroque,124,True,0.9,0.052009847721949755,0.11717169569657986,0.10000051770891462,0.10000058582850865,0.008079188210623605,0.19192191532679967,0.016143585031386465,0.04113354877232312,0.10000050067901611,0.10000050067901611,0.0028815269470214844,0.19711947441101074,0.22497662901878357,0.10000038146972656,0.10000038146972656,0.036731719970703125,0.16326904296875
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.1,0.9241215288639069,0.086419563323545,0.9825769151960101,0.9379091944013324,0.9223303113664899,0.9981557982308524,0.8865661472082138,0.09854151935222885,0.9878396987915039,0.8973815441131592,0.8859007358551025,0.9993205070495605,0.8029365539550781,0.8049678802490234,0.9979686737060547,0.8029365539550781,1.0
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.1,0.8815355258328574,0.05405419986600914,0.9000000272478376,0.8999997547694615,0.8425325666155133,0.9574672154017857,0.8497039973735809,0.04840473397593606,0.9000003337860107,0.8999998569488525,0.8262057304382324,0.9737944602966309,0.8000011444091797,0.8999996185302734,0.9000015258789062,0.8000011444091797,1.0
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.2,0.721833314214434,0.27565870939799425,0.9046029363359723,0.7730843680245536,0.7010369300842285,0.9766503742762974,0.5988877862691879,0.3112102130435063,0.9306932687759399,0.6567002534866333,0.593503475189209,0.9938900470733643,0.3767080307006836,0.3945779800415039,0.9821300506591797,0.3767080307006836,1.0
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.2,0.8085421877247947,0.13599691194955774,0.8000002588544574,0.8000004632132394,0.71003144127982,0.8899692807878766,0.7372780293226242,0.13396054534079138,0.8000003099441528,0.8000003099441528,0.6735490560531616,0.926451563835144,0.6000003814697266,0.8000001907348633,0.8000001907348633,0.6000003814697266,1.0
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.3,0.6210823425956603,0.3463249075431438,0.8071663720267159,0.6734857559204102,0.5595123427254813,0.9211397852216449,0.46344539237907156,0.38491640608817235,0.8432004451751709,0.542245626449585,0.4336099624633789,0.951836109161377,0.16371922194957733,0.2565937042236328,0.9067049026489258,0.16366004943847656,0.999638557434082
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.3,0.6918268416609082,0.18341094347312487,0.6999998092651367,0.7000000817435128,0.5618139675685337,0.8381859234401158,0.6114104241132736,0.20237859874970696,0.6999998092651367,0.7000002861022949,0.5174849033355713,0.8825151920318604,0.40385502576828003,0.7000007629394531,0.6999998092651367,0.40274620056152344,0.9972543716430664
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.4,0.4754812612163083,0.3074903165567355,0.6476260593959263,0.5318948200770787,0.37771674564906527,0.8018041338239398,0.36966332813574354,0.35303501624423517,0.6952954530715942,0.43021953105926514,0.30834221839904785,0.8171727657318115,0.04278070107102394,0.22468948364257812,0.7748117446899414,0.04100513458251953,0.95849609375
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.4,0.5625854922192437,0.2167553590655244,0.6000006539481026,0.6000007220676967,0.4152890614100865,0.7847123146057129,0.46935415640473366,0.23723109187264965,0.6000008583068848,0.6000006198883057,0.3616044521331787,0.8383970260620117,0.22512638568878174,0.6000003814697266,0.600001335144043,0.22050952911376953,0.9794921875
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.5,0.29876297286578585,0.25993832999640043,0.4617804118565151,0.3786794798714774,0.19777665819440568,0.6426832335335868,0.2489195205271244,0.28906727496997764,0.5302431583404541,0.3073611259460449,0.18756210803985596,0.6500421762466431,0.00027093145763501525,0.16713523864746094,0.6638059616088867,0.000225067138671875,0.8307161331176758
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.5,0.46701000657464775,0.2502720035342292,0.5000003405979702,0.5,0.29530211857386995,0.7046982220241002,0.3706037332303822,0.2793983705028539,0.5000002384185791,0.5,0.23910391330718994,0.7608963251113892,0.08920328319072723,0.5,0.5,0.08189773559570312,0.9181022644042969
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.6,0.19794099891026104,0.21343450399583386,0.24535008839198522,0.24154703957693918,0.07732847758701869,0.4095686503819057,0.1463902845280245,0.1723704532217518,0.312991738319397,0.1769810914993286,0.08175802230834961,0.408214807510376,0.0,0.06072521209716797,0.43642425537109375,0.0,0.4971494674682617
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.6,0.4048234351960543,0.25743336951829954,0.40000064032418386,0.400000844682966,0.20899384362357004,0.5910076413835798,0.31912992893194314,0.29248586601305054,0.4000006914138794,0.4000006914138794,0.1635211706161499,0.6364802122116089,0.013971906155347824,0.40000057220458984,0.40000057220458984,0.011023521423339844,0.7889776229858398
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.7,0.12272170545267207,0.18937329459429342,0.09339019230433873,0.1373448371887207,0.021482467651367188,0.20925256184169225,0.08586388104595244,0.11083684944293011,0.14396202564239502,0.09054577350616455,0.028216004371643066,0.2062917947769165,0.0,0.012670516967773438,0.23064041137695312,0.0,0.24331092834472656
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.7,0.33478336366325884,0.24074270852884205,0.3000003269740513,0.3000007356916155,0.1348670550755092,0.46513400759015766,0.2638535855367081,0.2736571736622819,0.3000004291534424,0.3000004291534424,0.10358965396881104,0.49641120433807373,0.00012081326713087037,0.3000001907348633,0.3000001907348633,7.2479248046875e-05,0.5999279022216797
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.8,0.07426470689616897,0.16272354737815078,0.03219379697527204,0.04991061346871512,0.003738948277064732,0.07836546216692243,0.05272714595776051,0.07663714176140159,0.0501323938369751,0.031867384910583496,0.005114197731018066,0.07688558101654053,0.0,0.00310516357421875,0.07865047454833984,0.0,0.0817556381225586
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.8,0.25373687891156543,0.22293472230710254,0.2000011716570173,0.20000103541782924,0.07137026105608259,0.32863194601876394,0.2033081888803281,0.2411883508324535,0.20000112056732178,0.20000088214874268,0.055364012718200684,0.34463798999786377,0.0,0.20000076293945312,0.20000076293945312,0.0,0.40000152587890625
a Color Field Painting painting of a car,car,Color Field Painting,125,False,0.9,0.05433773355824607,0.1380376200625512,0.004353318895612445,0.006899288722446987,0.0002807889665876116,0.010971818651471819,0.029008518904447556,0.05230219813952439,0.006670236587524414,0.004617214202880859,0.00031876564025878906,0.010968685150146484,0.0,0.001163482666015625,0.010205268859863281,0.0,0.011368751525878906
a Color Field Painting painting of a car,car,Color Field Painting,125,True,0.9,0.21022797296089785,0.2759073761314588,0.1000004495893206,0.10000065394810267,0.02779803957257952,0.17220306396484375,0.1878158012405038,0.2652498824309194,0.10000050067901611,0.10000050067901611,0.024479985237121582,0.17552101612091064,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
a Contemporary Realism painting of a car,car,Contemporary Realism,126,False,0.1,0.9531123808452061,0.0301041819923041,0.9753697259085519,0.9749221120561872,0.9517428534371513,0.9985489845275879,0.9512908458709717,0.03350609261476443,0.983887791633606,0.9674030542373657,0.9512908458709717,1.0,0.9536218643188477,0.9542570114135742,0.9993648529052734,0.9536218643188477,1.0
a Contemporary Realism painting of a car,car,Contemporary Realism,126,True,0.1,0.8748300160680499,0.0537638864578734,0.8999998228890556,0.8999997547694615,0.8391152790614537,0.9608842985970634,0.8353799432516098,0.03628308579646081,0.899999737739563,0.899999737739563,0.8188940286636353,0.9811054468154907,0.8187999725341797,0.8999996185302734,0.8999996185302734,0.8103361129760742,0.9896631240844727
a Contemporary Realism painting of a car,car,Contemporary Realism,126,False,0.2,0.790454340832574,0.17081019115678345,0.9088085719517299,0.8436018398829869,0.7726729937962123,0.9797374180385044,0.7184459269046783,0.19282362788099644,0.9366950988769531,0.7801849842071533,0.7177144289016724,0.9991656541824341,0.6343952417373657,0.6377696990966797,0.9962062835693359,0.6342325210571289,0.9997434616088867
a Contemporary Realism painting of a car,car,Contemporary Realism,126,True,0.2,0.8149606798376355,0.14491230570142324,0.8000001907348633,0.8000001907348633,0.7124885150364467,0.8875118664332798,0.7151079103350639,0.11531593796488568,0.8000001907348633,0.8000001907348633,0.6628807783126831,0.9371196031570435,0.6463071703910828,0.8000001907348633,0.8000001907348633,0.6281280517578125,0.9718723297119141
a Contemporary Realism painting of a car,car,Contemporary Realism,126,False,0.3,0.6375673125897136,0.33073013030227666,0.8361873626708984,0.6906472614833287,0.5885858535766602,0.938248770577567,0.4708635900169611,0.3491048647227591,0.8784389495849609,0.5761041641235352,0.4669283628463745,0.9876147508621216,0.2915250062942505,0.3011331558227539,0.9847297668457031,0.29024696350097656,0.9956159591674805
a Contemporary Realism painting of a car,car,Contemporary Realism,126,True,0.3,0.7066189561571393,0.19451750733320589,0.6999998092651367,0.6999998092651367,0.567725385938372,0.8322742325919015,0.5921396091580391,0.1873088645756556,0.6999998092651367,0.6999998092651367,0.5083826780319214,0.891616940498352,0.4800626039505005,0.6999998092651367,0.6999998092651367,0.45409393310546875,0.9459056854248047
a Contemporary Realism painting of a car,car,Contemporary Realism,126,False,0.4,0.5647764584022558,0.35837994324489925,0.7590484619140625,0.6155411175319127,0.489722660609654,0.8848669188363212,0.39346663564901974,0.3711803620211181,0.8044472932815552,0.49956953525543213,0.36917543411254883,0.9348413944244385,0.17486035823822021,0.23387813568115234,0.9054689407348633,0.16957473754882812,0.9697723388671875
a Contemporary Realism painting of a car,car,Contemporary Realism,126,True,0.4,0.5502226288829531,0.19688372357123282,0.6000008583068848,0.6000010626656669,0.4118311745779855,0.7881707463945661,0.43656372651457787,0.18842064911475245,0.6000012159347534,0.6000012159347534,0.3501037359237671,0.8498986959457397,0.3624974489212036,0.600001335144043,0.6000022888183594,0.31926536560058594,0.8807382583618164
a Contemporary Realism painting of a car,car,Contemporary Realism,126,False,0.5,0.48156842870438205,0.36573776954465503,0.6496915817260742,0.5372325352260044,0.38168021610804964,0.805243900844029,0.34841584906098433,0.3751999141229972,0.6862496137619019,0.426181435585022,0.28307318687438965,0.8293578624725342,0.05082280933856964,0.2127685546875,0.7258453369140625,0.045395851135253906,0.8932180404663086
a Contemporary Realism painting of a car,car,Contemporary Realism,126,True,0.5,0.4047681854239532,0.19633049223081164,0.5000002724783761,0.5000003405979702,0.2730240821838379,0.7269765308925084,0.28992833476513624,0.16799763297098635,0.5000004768371582,0.5000002384185791,0.21142971515655518,0.7885710000991821,0.26677829027175903,0.5,0.5000009536743164,0.21059608459472656,0.7894048690795898
a Contemporary Realism painting of a car,car,Contemporary Realism,126,False,0.6,0.31203500979713034,0.2812956572741802,0.4859354155404227,0.4307962826320103,0.22457259041922434,0.6921591077532087,0.2139471424743533,0.2565913950890347,0.5093910694122314,0.3352935314178467,0.15377867221832275,0.6909059286117554,0.004467035178095102,0.1842947006225586,0.4922800064086914,0.0030088424682617188,0.6735658645629883
